v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320,v321,v322,v323,v324,v325,v326,v327,v328,v329,v330,v331,v332,v333,v334,v335,v336,v337,v338,v339,v340,v341,v342,v343,v344,v345,v346,v347,v348,v349,v350,v351,v352,v353,v354,v355,v356,v357
1931,,,9.34,6.93,3.07,2.11,0.85,,,2.42,3.85,0.96,1.26,2.23,,,9.34,6.93,3.07,2.11,0.85,,,2.42,3.85,0.96,1.26,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,1269,,1017,,0.020026209,10877.66,,10877.66,,,101640.03,150692.53,334201.47,,919523.3,,,,52587.53,104815.3,269165.71,,,38363.9,70538,171799.22,487140.66,,,101640.03,150692.53,334201.47,919523.3,,,,52587.53,104815.3,269165.71,,,38363.9,70538,171799.22,487140.66,1.934,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,,,9.27,6.91,3.08,2.14,0.9,,,2.36,3.83,0.94,1.24,2.18,,,9.27,6.91,3.08,2.14,0.9,,,2.36,3.83,0.94,1.24,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,1237,,1026,,0.019200056,11279.89,,11279.89,,,104537.69,155828.35,347268.84,,1010847.81,,,,53247.04,107968.22,273537.84,,,38621.22,72180.86,174465.41,504807.59,,,104537.69,155828.35,347268.84,1010847.81,,,,53247.04,107968.22,273537.84,,,38621.22,72180.86,174465.41,504807.59,1.918,2.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,,,10.32,7.73,3.53,2.46,,,,2.59,4.2,1.07,,,,,10.32,7.73,3.53,2.46,,,,2.59,4.2,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,1205,,1117,,0.019078305,12184.34,,12184.34,,,125785.17,188489.29,430249.54,,,,,,63081.05,128049.23,,,,45187.7,85614.15,213638.91,,,,125785.17,188489.29,430249.54,,,,,63081.05,128049.23,,,,45187.7,85614.15,213638.91,,1.872,2.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,,,10.36,7.79,3.49,2.44,,,,2.57,4.3,1.05,,,,,10.36,7.79,3.49,2.44,,,,2.57,4.3,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,1267,,1167,,0.019418975,12347.87,,12347.87,,,127893.98,192324.42,430679.48,,,,,,63463.54,132735.66,,,,46627.24,85103.5,216117.16,,,,127893.98,192324.42,430679.48,,,,,63463.54,132735.66,,,,46627.24,85103.5,216117.16,,1.896,2.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,,,10.54,7.77,3.49,2.42,,,,2.77,4.28,1.07,,,,,10.54,7.77,3.49,2.42,,,,2.77,4.28,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,1234,,1257,,0.019831962,12845.81,,12845.81,,,135361.37,199556.76,448433.14,,,,,,71165.98,137337.67,,,,54505.42,95518.57,234291.26,,,,135361.37,199556.76,448433.14,,,,,71165.98,137337.67,,,,54505.42,95518.57,234291.26,,1.922,2.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,,,11.28,8.25,3.71,2.56,,,,3.03,4.55,1.14,,,,,11.28,8.25,3.71,2.56,,,,3.03,4.55,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211,1211,,1412,,0.020366789,13836.1,,13836.1,,,156122.04,228371.24,512778.57,,,,,,83872.83,157269.41,,,,67248.02,107971.99,268065.41,,,,156122.04,228371.24,512778.57,,,,,83872.83,157269.41,,,,67248.02,107971.99,268065.41,,1.936,2.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,,,9.83,7.17,3.19,2.2,0.89,,,2.67,3.97,0.99,1.31,2.3,,,9.83,7.17,3.19,2.2,0.89,,,2.67,3.97,0.99,1.31,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,1285,,1485,,0.020852808,14003.78,,14003.78,,,137721.66,200683.5,446768.56,,1241844.73,,,,74759.82,139162.23,358426.76,,,60496.51,99039.26,240086.2,686849.09,,,137721.66,200683.5,446768.56,1241844.73,,,,74759.82,139162.23,358426.76,,,60496.51,99039.26,240086.2,686849.09,1.957,2.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,,,10.39,7.61,3.41,2.36,0.97,,,2.78,4.19,1.05,1.39,2.44,,,10.39,7.61,3.41,2.36,0.97,,,2.78,4.19,1.05,1.39,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263,1263,,1525,,0.021362964,13826.04,,13826.04,,,143595.31,210326.12,471634.72,,1346027.88,,,,76864.49,144998.97,374479.92,,,55767.11,92910.02,225572.95,642803.48,,,143595.31,210326.12,471634.72,1346027.88,,,,76864.49,144998.97,374479.92,,,55767.11,92910.02,225572.95,642803.48,1.936,2.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,,20.71,10.73,7.81,3.5,2.44,1.04,,9.98,2.92,4.31,1.07,1.4,2.47,,20.71,10.73,7.81,3.5,2.44,1.04,,9.98,2.92,4.31,1.07,1.4,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,1239,,1622,,0.021873566,14154.39,,14154.39,,58621.32,151839.11,221142.87,495808.81,,1466219.24,,,35316.87,82535.34,152476.39,387985.43,,17158.84,64580.37,98798.84,240160.63,691634.01,,58621.32,151839.11,221142.87,495808.81,1466219.24,,,35316.87,82535.34,152476.39,387985.43,,17158.84,64580.37,98798.84,240160.63,691634.01,1.946,2.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,,20.57,10.3,7.48,3.37,2.35,0.99,,10.28,2.81,4.11,1.02,1.36,2.38,,20.57,10.3,7.48,3.37,2.35,0.99,,10.28,2.81,4.11,1.02,1.36,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1220,,1745,,0.023282817,14088.49,,14088.49,,57969.42,145083.49,210864.43,475219.59,,1392338.3,,,36190.9,79302.56,144775.64,373317.51,,19869.63,62400.75,95008.27,229478.12,680806.99,,57969.42,145083.49,210864.43,475219.59,1392338.3,,,36190.9,79302.56,144775.64,373317.51,,19869.63,62400.75,95008.27,229478.12,680806.99,1.941,2.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,34.61,23.67,10.78,7.68,3.34,2.32,0.94,10.94,12.88,3.1,4.34,1.03,1.37,2.4,34.61,23.67,10.78,7.68,3.34,2.32,0.94,10.94,12.88,3.1,4.34,1.03,1.37,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,1290,,2048,,0.024328247,15618.18,,15618.18,54055.94,73926.7,168399.9,239895.91,522159.16,,1473379.13,11347.32,34185.18,50308.4,96903.89,169330.1,416468.05,29212.03,36459.06,76433.32,112682.25,256292.22,757810.64,54055.94,73926.7,168399.9,239895.91,522159.16,1473379.13,11347.32,34185.18,50308.4,96903.89,169330.1,416468.05,29212.03,36459.06,76433.32,112682.25,256292.22,757810.64,2.035,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,34.12,23.26,10.43,7.34,3.11,2.12,0.85,10.87,12.83,3.09,4.23,0.99,1.28,2.26,34.12,23.26,10.43,7.34,3.11,2.12,0.85,10.87,12.83,3.09,4.23,0.99,1.28,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,1247,,2340,,0.02646693,16232.25,,16232.25,55385.74,75496.74,169274.94,238304.57,504352.57,,1371820.36,11881.87,35274.75,52052.19,100245.32,171792.57,407967.26,30245.1,37907.16,79504.32,116592.52,255011.6,711794.52,55385.74,75496.74,169274.94,238304.57,504352.57,1371820.36,11881.87,35274.75,52052.19,100245.32,171792.57,407967.26,30245.1,37907.16,79504.32,116592.52,255011.6,711794.52,2.109,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,34.23,23.42,10.45,7.32,3.09,2.12,0.86,10.81,12.97,3.13,4.23,0.97,1.26,2.23,34.23,23.42,10.45,7.32,3.09,2.12,0.86,10.81,12.97,3.13,4.23,0.97,1.26,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,1297,,2460,,0.026539962,16863.23,,16863.23,57719.88,78981.65,176178.37,246936.68,520926.37,,1453044.54,12323.6,36458.12,54682.47,105420.06,178439.26,417357.69,31192.01,39414.97,83337.78,121544.74,260504.53,732726.32,57719.88,78981.65,176178.37,246936.68,520926.37,1453044.54,12323.6,36458.12,54682.47,105420.06,178439.26,417357.69,31192.01,39414.97,83337.78,121544.74,260504.53,732726.32,2.124,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,31.25,21.09,9.03,6.22,2.49,1.66,0.64,10.17,12.06,2.81,3.73,0.83,1.02,1.85,31.25,21.09,9.03,6.22,2.49,1.66,0.64,10.17,12.06,2.81,3.73,0.83,1.02,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245,1245,,2430,,0.026685849,16422.8,,16422.8,51325.69,69260.18,148320.67,204338.13,409477.56,,1055339.96,12544.7,33391.21,49495.06,92303.21,153053.28,337715.07,30050.01,38035.74,78151.88,112509.11,237745.57,658105.47,51325.69,69260.18,148320.67,204338.13,409477.56,1055339.96,12544.7,33391.21,49495.06,92303.21,153053.28,337715.07,30050.01,38035.74,78151.88,112509.11,237745.57,658105.47,2.267,1.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,28.75,19.56,8.44,5.79,2.31,1.55,0.62,9.19,11.12,2.65,3.48,0.76,0.93,1.69,28.75,19.56,8.44,5.79,2.31,1.55,0.62,9.19,11.12,2.65,3.48,0.76,0.93,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294,1294,,2668,,0.026904142,17727.05,,17727.05,50968.99,69349.64,149562.64,205316.52,409997.96,,1095880.15,14033.5,32588.33,49296.39,93808.76,154146.16,333788.83,29238.38,37358.17,79459.31,114150.73,237324.97,651856.24,50968.99,69349.64,149562.64,205316.52,409997.96,1095880.15,14033.5,32588.33,49296.39,93808.76,154146.16,333788.83,29238.38,37358.17,79459.31,114150.73,237324.97,651856.24,2.283,1.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,31.61,21.76,9.51,6.52,2.59,1.72,0.66,9.86,12.25,2.99,3.93,0.87,1.06,1.92,31.61,21.76,9.51,6.52,2.59,1.72,0.66,9.86,12.25,2.99,3.93,0.87,1.06,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,1239,,2715,,0.028872803,16676.68,,16676.68,52722.15,72562.78,158579.9,217468.77,431196.86,,1104075.97,12671.63,32881.53,51058.5,99691.03,164036.75,356432.51,29423.71,37659.7,84287.79,119890.28,252576.73,670277.37,52722.15,72562.78,158579.9,217468.77,431196.86,1104075.97,12671.63,32881.53,51058.5,99691.03,164036.75,356432.51,29423.71,37659.7,84287.79,119890.28,252576.73,670277.37,2.302,1.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,33.1,23.41,10.62,7.31,2.92,1.94,0.73,9.69,12.79,3.31,4.39,0.98,1.21,2.19,33.1,23.41,10.62,7.31,2.92,1.94,0.73,9.69,12.79,3.31,4.39,0.98,1.21,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1275,,3339,,0.030622635,19212.89,,19212.89,63598.3,89957.84,204041.93,280950.11,560892.76,,1402752.51,14281.18,37238.76,61436.82,127133.75,210964.45,467352.79,33206.63,42860.49,105316.38,149740.17,331746.45,724911.18,63598.3,89957.84,204041.93,280950.11,560892.76,1402752.51,14281.18,37238.76,61436.82,127133.75,210964.45,467352.79,33206.63,42860.49,105316.38,149740.17,331746.45,724911.18,2.277,1.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,32.77,23.35,10.8,7.4,2.89,1.96,0.73,9.43,12.55,3.39,4.51,0.94,1.22,2.16,32.77,23.35,10.8,7.4,2.89,1.96,0.73,9.43,12.55,3.39,4.51,0.94,1.22,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,1234,,3946,,0.035055351,19630.78,,19630.78,64335.56,91660.36,211985.34,290691.72,568117.19,,1438824.18,14663.58,37010.75,61579.12,133278.95,221335.36,471371.96,32920.15,42131.76,111019.91,162801.98,326869.97,849978.82,64335.56,91660.36,211985.34,290691.72,568117.19,1438824.18,14663.58,37010.75,61579.12,133278.95,221335.36,471371.96,32920.15,42131.76,111019.91,162801.98,326869.97,849978.82,2.336,1.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,32.82,23.66,11.26,7.89,3.31,2.23,,9.16,12.4,3.36,4.58,1.09,,,32.82,23.66,11.26,7.89,3.31,2.23,,9.16,12.4,3.36,4.58,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,1247,,4578,,0.037822878,20700.85,,20700.85,67930.98,97956.75,233002.99,326689.66,685935.03,,,15453.05,37905.21,64195.19,139316.33,236878.31,,33446.6,43721.21,115663.12,168807.31,341354.58,,67930.98,97956.75,233002.99,326689.66,685935.03,,15453.05,37905.21,64195.19,139316.33,236878.31,,33446.6,43721.21,115663.12,168807.31,341354.58,,2.133,1.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,31.53,25.56,14.13,10.22,4.47,,,5.97,11.43,3.91,5.76,,,,31.53,25.56,14.13,10.22,4.47,,,5.97,11.43,3.91,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203,1203,,5973,,0.042435424,23448.23,,23448.23,73926.73,119878.23,331319.69,479486.2,1047013.68,,,17839.51,27975.23,67017.87,183153.18,337604.33,,30861.57,46523.16,146293.76,244727.03,530171.31,,73926.73,119878.23,331319.69,479486.2,1047013.68,,17839.51,27975.23,67017.87,183153.18,337604.33,,30861.57,46523.16,146293.76,244727.03,530171.31,,2.001,1.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,26.65,18.87,9.08,6.23,2.53,1.67,,7.79,9.78,2.85,3.71,0.86,,,26.65,18.87,9.08,6.23,2.53,1.67,,7.79,9.78,2.85,3.71,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,1236,,6638,,0.052583026,20574.75,,20574.75,54837.88,77633.51,186902.05,256557.97,520388,,,16767.74,32042.25,50316.37,117246.13,190600.47,,33522.23,35506.68,88567.49,152269.25,275717.41,,54837.88,77633.51,186902.05,256557.97,520388,,16767.74,32042.25,50316.37,117246.13,190600.47,,33522.23,35506.68,88567.49,152269.25,275717.41,,2.249,1.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,26.31,19.51,8.99,6.11,2.44,1.57,0.55,6.8,10.52,2.88,3.67,0.86,1.02,1.88,26.31,19.51,8.99,6.11,2.44,1.57,0.55,6.8,10.52,2.88,3.67,0.86,1.02,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,1253,,7123,,0.058118081,19601.26,,19601.26,51563.98,76482.33,176205.27,239438.82,477623.65,,1084984.74,16049.85,26645.63,51551.6,112971.72,179892.62,410139.08,28980.68,42732.87,103418.06,138452.98,274401.61,699709.17,51563.98,76482.33,176205.27,239438.82,477623.65,1084984.74,16049.85,26645.63,51551.6,112971.72,179892.62,410139.08,28980.68,42732.87,103418.06,138452.98,274401.61,699709.17,2.309,1.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
