v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320,v321,v322,v323,v324,v325,v326,v327,v328,v329,v330,v331,v332,v333,v334,v335,v336,v337,v338,v339,v340,v341,v342,v343,v344,v345,v346,v347,v348,v349,v350,v351,v352,v353,v354,v355,v356
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.8,2167.8,,51275.7,,.6679528375880708,35411.68454936501,,35411.68454936501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25382074232576,93.04233737408165,22674.30157270217,,28799.45367040858,,,,,,,78.73170731707317,3230.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7411,,,,,,,,,,,,,,,,,,,,,,,54.2512316726679,,,
1993,32.37363654184871,23.58903139076461,10.53111212592942,7.158980117901558,3.025497860387143,2.13152546241857,,8.784605151084101,13.05791926483519,3.372132008027859,4.133482257514414,.8939723979685734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.8,2210.8,,55603.5,,.683244433573221,36810.91149088905,,36810.91149088905,119170.3069380204,173666.7493362479,387659.8363682161,527057.1669702174,1113713.339545853,,27659.86755231889,64673.86453979297,120168.4775782558,248262.505766215,380393.1238263084,,,,,,,,,,,,,,,,,,,,,,,,,,2.18186921360997,1.846117310176429,82.86196766625463,101.7167866561808,25007.60310449514,,30697.9559067156,,,,,,,81.46341463414635,3313.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1695,,,,,,,,,,,,,,,,,,,,,,,52.09808699435542,,,
1994,30.41349820968734,22.15695841583609,10.02397395817071,6.87157901722159,3.11,2.19,,8.256539793851243,12.13298445766538,3.152394940949121,3.76157901722159,.9199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.3,2255.3,,64709.25,,.7044261088419186,40731.14343153515,,40731.14343153515,123877.6557833512,180495.6502483959,408287.9210442244,559774.5411031599,1266738.560720743,,31492.64205911114,67259.66131830651,123547.5825494389,256801.3009852888,383033.5361987641,,,,,,,,,,,,,,,,,,,,,,,,,,2.033675803097067,1.96742131043779,98.77077439147813,117.0405130072429,28888.3848344563,,34231.90110441353,,,,,,,84.39024390243903,3419.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3721,,,,,,,,,,,,,,,,,,,,,,,55.04877362254556,,,
1995,30.1753012455158,21.9316137691751,9.836112844072918,6.672198646611157,3.13,,,8.243687476340696,12.09550092510218,3.163914197461762,3.542198646611157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.1,2301.1,,70515,,.7165463114795594,42766.30737763971,,42766.30737763971,129048.6208278603,187586.8271480436,420654.2252907724,570690.5964112888,1338585.420920123,,33179.38366094854,70510.41450767704,129319.9776123614,270617.854170256,378716.8902840803,,,,,,,,,,,,,,,,,,,,,,,,,,1.989175562855539,2.010942887745036,110.8156979261497,127.0537923649927,31441.48369336006,,36048.68096833787,,,,,,,87.21951219512195,3524.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5913,,,,,,,,,,,,,,,,,,,,,,,56.48234065331826,,,
1996,30.91419449284258,22.47048385344166,9.986678974150067,6.758464096619806,3.09,,,8.443710639400916,12.48380487929159,3.22821487753026,3.668464096619807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.8,2349.8,,76505.25,,.7264576704233423,44817.74749969555,,44817.74749969555,138550.4562936697,201415.2943079068,447580.4566239762,605798.274736129,1384868.397740593,,34403.00207814287,75685.61827943262,139874.0037288895,289362.6385118236,411030.7439850131,,,,,,,,,,,,,,,,,,,,,,,,,,2.038580586509166,1.962852582639888,118.7765103290779,134.2292426541399,32357.96466538242,,36567.71089527781,,,,,,,88.48780487804878,3670.704,,,520.67475,362.2924,362.2924,,,,,,239.78585,90.90204999999999,55.528,93.3558,81.40349999999999,520.67475,362.2924,362.2924,,,,,,239.78585,90.90204999999999,55.528,93.3558,81.40349999999999,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3650846092695,305.0202426357247,305.0202426357247,,,,,,201.8798576719067,76.53200935786887,46.74998435814972,78.59786395588809,68.53501569836192,438.3650846092695,305.0202426357247,305.0202426357247,,,,,,201.8798576719067,76.53200935786887,46.74998435814972,78.59786395588809,68.53501569836192,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1751,,,,,,,,,,,,,,,,,,,,,,,56.55587945283719,,,
1997,30.78518858023674,22.64272328163198,10.31218843923131,7.055081917768044,3.27,2.148031785149367,,8.142465298604751,12.33053484240068,3.25710652146326,3.785081917768044,1.121968214850633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.6,2418.6,,83778.75,,.7410114017081597,46746.05194965137,,46746.05194965137,143908.6024651561,211691.5837609499,482054.0964949008,659594.4516740621,1528595.8987536,,35950.21300348418,76125.62116936225,144100.9555774621,304513.7413157397,442344.0899041776,,,,,,,,,,,,,,,,,,,,,,,,,,1.995223784680109,2.004799137031704,133.7519877362068,149.667890207,35234.62824560945,,39427.39514383153,,,,,,,89.36585365853658,3796.038,,,540.5577000000001,377.4446,377.4446,,,,,,259.23335,98.68530000000003,56.9669,103.58115,96.12025,540.5577000000001,377.4446,377.4446,,,,,,259.23335,98.68530000000003,56.9669,103.58115,96.12025,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.1492834230759,282.1973761948253,282.1973761948253,,,,,,193.8164466843473,73.78230534759061,42.59144179027331,77.44269954648344,71.86453945609674,404.1492834230759,282.1973761948253,282.1973761948253,,,,,,193.8164466843473,73.78230534759061,42.59144179027331,77.44269954648344,71.86453945609674,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.47139999999999,,,,,,,,,,,,,,,,,,,,,,,59.4169861286383,,,
1998,32.64294790307393,24.10671283806081,11.10216186183353,7.623902557698475,3.53,2.337624825648099,,8.53623506501312,13.00455097622728,3.478259304135056,4.093902557698476,1.192375174351901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.9,2451.9,,82729.5,,.7390328917447354,45655.58145321948,,45655.58145321948,149033.2766861992,220121.1983094915,506875.6551897676,696147.4084288221,1611642.025298647,,34169.17087177729,77945.35506290695,148432.5840894224,317603.9019507131,467273.7542113658,,,,,,,,,,,,,,,,,,,,,,,,,,1.990576013459587,2.009513642983844,125.71029826617,142.5365660650711,32010.0535077089,,36294.58500597526,,,,,,,88.19512195121951,3927.213,,,496.90565,326.1585,326.1585,,,,,,280.57505,106.1011,62.1421,112.33185,109.8279,496.90565,326.1585,326.1585,,,,,,280.57505,106.1011,62.1421,112.33185,109.8279,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.278395528016,259.4524907652477,259.4524907652477,,,,,,223.1917781357344,84.40127934097264,49.43278383480148,89.35771495996022,87.36587337296605,395.278395528016,259.4524907652477,259.4524907652477,,,,,,223.1917781357344,84.40127934097264,49.43278383480148,89.35771495996022,87.36587337296605,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1491,,,,,,,,,,,,,,,,,,,,,,,60.57506906774443,,,
1999,36.27972619526206,27.01042165563467,12.78095666832665,8.940288262625796,4.24,2.884020031560812,,9.269304539627399,14.22946498730802,3.840668405700853,4.700288262625795,1.355979968439188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.475,2502.475,,80808,,.7391562116610309,43686.6134265061,,43686.6134265061,158493.8373511901,235998.7698713281,558356.7131901116,781141.8345017259,1852312.409283859,,30930.25521265232,80988.90483105205,155409.2840416322,335571.5918784973,513349.1908061927,,,,,,,,,,,,,,,,,,,,,,,,,,1.920113692313858,2.086822213769309,126.7924302945944,149.7260841612434,32028.61889922442,,37821.8137922869,,,,,,,84.6829268292683,3958.723,,,514.0612,327.046,327.046,,,,,,308.9896,112.86055,75.2197,120.90935,121.9744,514.0612,327.046,327.046,,,,,,308.9896,112.86055,75.2197,120.90935,121.9744,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.4352446795211,257.9381113211008,257.9381113211008,,,,,,243.6971980756909,89.01205674327363,59.32507155611079,95.3600697763065,96.20006471727058,405.4352446795211,257.9381113211008,257.9381113211008,,,,,,243.6971980756909,89.01205674327363,59.32507155611079,95.3600697763065,96.20006471727058,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.38249999999999,,,,,,,,,,,,,,,,,,,,,,,57.08739853934791,,,
2000,38.05829695271549,28.28089783774462,13.26229491346408,9.390000000000001,4.426186200573848,,,9.777399114970876,15.01860292428054,3.872294913464078,4.963813799426153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.05,2553.05,,89324.25,,.7492209982015659,46698.19747693923,,46698.19747693923,177725.3866733903,264133.3904104283,619325.2668663522,876992.1486169187,2066949.172641009,,32139.62089955578,91317.38293635215,175335.4212964474,361658.3851157856,579502.8926108962,,,,,,,,,,,,,,,,,,,,,,,,,,1.910544490563179,2.098243974197782,142.5017364547067,162.1135181643445,35378.7820896432,,40247.78206646425,,,,,,,87.90243902439025,4027.887,,,560.6143000000001,370.60115,370.60115,,,,,,323.562,115.5037,78.53715,129.52115,133.54885,560.6143000000001,370.60115,370.60115,,,,,,323.562,115.5037,78.53715,129.52115,133.54885,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.4087499194706,260.0678133615539,260.0678133615539,,,,,,227.0582857794454,81.05424037180919,55.11311788468104,90.89092752295512,93.71734922152872,393.4087499194706,260.0678133615539,260.0678133615539,,,,,,227.0582857794454,81.05424037180919,55.11311788468104,90.89092752295512,93.71734922152872,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.17,,,,,,,,,,,,,,,,,,,,,,,52.75023439724352,,,
2001,43.87103545146889,32.49906987905694,15.06715377946301,10.58165545552636,4.735872284255036,3.340712086242016,,11.37196557241195,17.43191609959393,4.485498323936655,5.84578317127132,1.39516019801302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.625,2603.625,,81326.25,,.7566922162952784,41279.36876971357,,41279.36876971357,181096.8650710362,268308.2180420564,621962.5971724371,873608.1154854477,1954938.184680294,,25744.09140289994,93885.51210001596,179894.6232594612,370317.0788594266,603275.5981867361,,,,,,,,,,,,,,,,,,,,,,,,,,2.010580635904613,1.98953014185242,134.9341591054601,156.9892316493719,32608.45041180647,,37938.32198876463,,,,,,,85.95121951219512,4138.012,,,552.61275,363.32435,363.32435,,,,,,332.19195,117.5998,75.1609,139.43125,142.90355,552.61275,363.32435,363.32435,,,,,,332.19195,117.5998,75.1609,139.43125,142.90355,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.5425158933226,269.260469260447,269.260469260447,,,,,,246.1881796294219,87.15346860989287,55.70190713624763,103.3328038832814,105.9061329965463,409.5425158933226,269.260469260447,269.260469260447,,,,,,246.1881796294219,87.15346860989287,55.70190713624763,103.3328038832814,105.9061329965463,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01730000000001,,,,,,,,,,,,,,,,,,,,,,,48.92556520725272,,,
2002,43.53475069699822,32.19241259730435,15.06433722573534,10.69833129948889,4.953653886695429,3.561457454469524,,11.34233809969388,17.12807537156901,4.366005926246448,5.744677412793463,1.392196432225905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.2,2654.2,,82013.25,,.7537078888980896,40996.55053404671,,40996.55053404671,178477.4606936613,263955.5739716538,617585.8623367798,877189.3594989398,2030827.218940861,,25720.89384964509,92999.34741566864,175548.0018803724,357982.3651746198,588779.8946384597,,,,,,,,,,,,,,,,,,,,,,,,,,1.934327156111988,2.070288916958484,135.5360963659273,159.6833319253741,32456.35037917774,,38238.80360765194,,,,,,,84.8780487804878,4175.95,,,552.96815,355.0296,355.0296,,,,,,346.3889,119.78275,75.2182,151.38795,148.45035,552.96815,355.0296,355.0296,,,,,,346.3889,119.78275,75.2182,151.38795,148.45035,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.9858907158343,261.9446844931057,261.9446844931057,,,,,,255.5694824386867,88.37701041396706,55.49680270923699,111.6956693154826,109.5282762159581,407.9858907158343,261.9446844931057,261.9446844931057,,,,,,255.5694824386867,88.37701041396706,55.49680270923699,111.6956693154826,109.5282762159581,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8927,,,,,,,,,,,,,,,,,,,,,,,47.14072613357493,,,
2003,41.35947164034508,30.633658155664,14.24323286408545,10.02160938770964,4.508408558117802,,,10.72581348468108,16.39042529157855,4.221623476375806,5.51320082959184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.8,2650.8,,87987,,.7575728519336964,43814.42789402304,,43814.42789402304,181214.158792079,268439.2412782983,624059.0993012511,878182.1637997369,1975333.416864488,,28547.79112757238,93989.0763058598,179534.27677256,369936.0348027652,603894.3505335492,,,,,,,,,,,,,,,,,,,,,,,,,,1.998342611237878,2.001660140259932,137.6131314217938,164.9748066752499,33443.24436119384,,40092.77832774701,,,,,,,83.41463414634147,4114.826,,,586.0221500000001,365.2868,365.2868,,,,,,374.172,122.59965,87.38375000000001,164.1886,153.43665,586.0221500000001,365.2868,365.2868,,,,,,374.172,122.59965,87.38375000000001,164.1886,153.43665,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.847550989739,265.4447262597132,265.4447262597132,,,,,,271.901377531434,89.09008081810416,63.49957238612841,119.3117243272014,111.4985528014082,425.847550989739,265.4447262597132,265.4447262597132,,,,,,271.901377531434,89.09008081810416,63.49957238612841,119.3117243272014,111.4985528014082,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9644,,,,,,,,,,,,,,,,,,,,,,,49.38801936835837,,,
2004,38.92240741245107,28.90902707855895,13.60050071947319,9.629697320453186,4.361089349478524,,,10.01338033389213,15.30852635908575,3.970803399020008,5.268607970974662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.6,2710.6,,98386.5,,.7701551990740444,47129.39076357318,,47129.39076357318,183438.9348400404,272492.9667560246,640983.3129883104,907683.5359011435,2055354.841064305,,31983.88586618794,94384.90292405617,180370.3801979531,374283.0900754771,620765.7096103531,,,,,,,,,,,,,,,,,,,,,,,,,,1.976128030423117,2.024455777144865,152.277728239312,175.1792047646406,36546.67816730891,,42043.03605105684,,,,,,,86.92682926829268,4166.664,,,637.8052000000001,376.1990500000001,376.1990500000001,,,,,,419.56405,130.22405,106.1511,183.1889,157.9579,637.8052000000001,376.1990500000001,376.1990500000001,,,,,,419.56405,130.22405,106.1511,183.1889,157.9579,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.8433905434008,247.0479789459326,247.0479789459326,,,,,,275.5255511433913,85.51746306284952,69.70888075843782,120.299207322104,103.7301395459232,418.8433905434008,247.0479789459326,247.0479789459326,,,,,,275.5255511433913,85.51746306284952,69.70888075843782,120.299207322104,103.7301395459232,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.25319999999999,,,,,,,,,,,,,,,,,,,,,,,52.04516833574616,,,
2005,38.25008088478495,28.58834517373439,13.59627902473881,9.681951716328147,4.393556899804634,,,9.661735711050557,14.99206614899558,3.914327308410663,5.288394816523513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.4,2772.4,,108968.61714052,,.7737501557449494,50797.78784444612,,50797.78784444612,194301.9493818209,290444.9385918309,690660.8973725748,983643.4584124163,2231829.712787782,,34852.88100696002,98158.96017181099,190390.948896645,397678.3363327333,671596.8948185749,,,,,,,,,,,,,,,,,,,,,,,,,,1.963108532017814,2.038304580175294,169.852965752152,191.1078923116968,39817.73145153245,,44800.4113477725,,,,,,,88.8780487804878,4265.762,,,682.9388500000001,382.96455,382.96455,,,,,,460.0979,140.185,117.52805,202.38485,160.1236,682.9388500000001,382.96455,382.96455,,,,,,460.0979,140.185,117.52805,202.38485,160.1236,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.076494205311,225.4682738709542,225.4682738709542,,,,,,270.8801097246492,82.53314823160451,69.19399345166335,119.1529680413813,94.27188939029243,402.076494205311,225.4682738709542,225.4682738709542,,,,,,270.8801097246492,82.53314823160451,69.19399345166335,119.1529680413813,94.27188939029243,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6957,,,,,,,,,,,,,,,,,,,,,,,53.98533937511672,,,
2006,39.23819563631599,29.45057465028629,14.2273273877713,10.25751658679397,4.757220795929384,,,9.787620986029697,15.22324726251499,3.969810800977323,5.500295790864588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.5,2843.5,,119371.6467213477,,.7811968507957827,53738.73865043072,,53738.73865043072,210861.1140414456,316527.346847347,764558.6281855569,1102452.006120359,2556470.450548432,,36280.69694031795,105194.8812355442,204519.5265127946,426665.2502507548,738947.3950133408,,,,,,,,,,,,,,,,,,,,,,,,,,1.907559719149097,2.101855865680743,197.2176716903579,218.0670048356168,44808.2973555608,,49545.31260997823,,,,,,,90.4390243902439,4401.365,,,737.2049000000002,395.99395,395.99395,,,,,,501.8725500000001,157.83705,127.41165,216.62385,160.6616,737.2049000000002,395.99395,395.99395,,,,,,501.8725500000001,157.83705,127.41165,216.62385,160.6616,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.802658596158,200.7902976472267,200.7902976472267,,,,,,254.476460298125,80.03190010670672,64.60458077004529,109.839979421373,81.46409934919379,373.802658596158,200.7902976472267,200.7902976472267,,,,,,254.476460298125,80.03190010670672,64.60458077004529,109.839979421373,81.46409934919379,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0296,,,,,,,,,,,,,,,,,,,,,,,56.29799756196409,,,
2007,37.8186099482936,28.58327625954476,14.05740839896404,10.27563041407626,4.98,,,9.235333688748835,14.52586786058073,3.781777984887775,5.295630414076261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.6,2904.6,,145300.8124285933,,.7975667412219949,62721.24553663695,,62721.24553663695,237203.0320421224,358555.7377032866,881698.1638002058,1289000.676490023,3123518.02772452,,43334.38036936079,115850.3263809581,227770.1311790568,474395.6511103885,830371.3386813988,,,,,,,,,,,,,,,,,,,,,,,,,,1.820419012119635,2.218889354375637,231.40090521459,241.7797429612179,50429.53311339474,,52691.40819697208,,,,,,,95.70731707317073,4588.599,,,845.6371,456.9385,456.9385,,,,,,555.0755,181.55995,138.5656,234.94995,166.3769,845.6371,456.9385,456.9385,,,,,,555.0755,181.55995,138.5656,234.94995,166.3769,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4424338642052,197.466167894312,197.466167894312,,,,,,239.8761143502226,78.46120992121017,59.88118320950429,101.5337212195081,71.89984838032943,365.4424338642052,197.466167894312,197.466167894312,,,,,,239.8761143502226,78.46120992121017,59.88118320950429,101.5337212195081,71.89984838032943,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1684,,,,,,,,,,,,,,,,,,,,,,,57.54878092482225,,,
2008,43.59540383856529,32.47492989892911,15.15111568934675,10.78912985294089,4.91,,,11.12047393963618,17.32381420958236,4.361985836405857,5.879129852940892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.5,2971.5,,133169.8849601294,,.8496919501118798,52743.48062388017,,52743.48062388017,229937.3337649599,342568.1671772068,799122.5767912271,1138112.52269423,2589704.898632516,,33055.27471931575,117306.500352713,228429.5647737019,460132.6308882241,775214.4287096584,,,,,,,,,,,,,,,,,,,,,,,,,,1.958338779524245,2.043472330835278,225.1384356219197,238.8891268245007,46522.01134644068,,49363.41783654421,,,,,,,94.2439024390244,4839.396,,,917.3711000000001,522.85795,522.85795,,,,,,570.27075,202.97115,120.82695,246.47265,175.7576,917.3711000000001,522.85795,522.85795,,,,,,570.27075,202.97115,120.82695,246.47265,175.7576,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.469785186108,232.2384219094637,232.2384219094637,,,,,,253.2978202609835,90.15393104216744,53.66784648131232,109.4760427375037,78.06645698433914,407.469785186108,232.2384219094637,232.2384219094637,,,,,,253.2978202609835,90.15393104216744,53.66784648131232,109.4760427375037,78.06645698433914,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0366,,,,,,,,,,,,,,,,,,,,,,,54.20513812441114,,,
