"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Kiribati","KIR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","14295279.5446937","15278632.4786325","18936526.9461078","31710657.7257811","85637174.3722131","55081816.9917528","41109617.4996945","38748059.4366822","45210026.3248255","42620165.4370668","38715554.5433842","41369800.0459664","40572066.1324678","37837837.8378378","41246160.596753","32125148.4042182","32085561.4973262","33608738.2719507","42972107.1958747","41119721.651115","39809538.6776989","47515189.2818196","47737955.346651","46919624.6430029","54832577.8622606","56338028.1690141","66515376.7900462","67537479.5903221","65334841.0604347","69032258.0645161","67254174.3970315","63101272.3699183","72196457.6768445","90231856.8000519","102367039.270481","112133944.253532","110234939.759036","132671742.950381","141042610.300285","132420059.273124","156120895.248578","181705002.578649","190243321.598675","185113921.606488","179703443.302686","171117872.436331","178328873.030033","185572501.532802","188284518.828452","",
"St. Kitts and Nevis","KNA","GDP (current US$)","NY.GDP.MKTP.CD","12366563.6119699","12483229.3064224","12541562.1536487","12833226.3897801","13416554.8620428","13593932.3220537","14469078.1796966","16742338.2519864","14600000","15850000","16300000","19624746.4503043","22944849.1155047","24196018.3767228","31514856.3078422","33364055.2995392","30095602.2944551","44496737.7777778","49433941.4814815","58840662.5925926","68459214.0740741","80890204.8148148","86021798.5185185","86875571.4814815","98603924.8148148","111008962.222222","130684579.62963","147748773.333333","172692174.444444","192517321.851852","217258907.777778","220539518.518518","242135407.407407","263754666.666667","295157666.666667","313483370.37037","333946111.111111","374640306.97364","383257146.034924","406597041.48593","433520483.446409","475443702.962222","497328958.588218","486344344.344344","529250444.444444","577730925.925926","657227370.37037","723938703.703704","793368444.444444","767066407.407407","760170370.37037","817759259.259259","800414814.814815","839774074.074074","916566666.666667","923155555.555555","971166666.666667","996944444.444444","1010822222.22222","",
"Korea, Rep.","KOR","GDP (current US$)","NY.GDP.MKTP.CD","3957240260.5632","2417638423.22215","2813856976.37299","3988476878.75723","3458565256.57027","3120495495.4955","3928281860.39655","4854724234.80704","6117115488.88487","7675943920.04442","8999227202.47295","9889961111.91128","10842220468.8335","13841885920.8676","19482038222.8595","21704752066.1157","29779338842.9752","38265082644.6281","51700619834.7107","66567975206.6116","64980820835.3226","72425590649.4574","77773431088.253","87024427972.9294","96597434179.5082","100273097170.18","115537126325.94","146133338196.141","196964195387.371","243526047716.915","279349355713.801","325734233312.879","350051111253.443","386302839273.923","455602962225.403","556130926912.754","598099073901.423","557503074772.151","374241351752.483","485248229336.653","561633125839.994","533052076313.527","609020054512.465","680520724062.403","764880644710.649","898137194716.188","1011797457138.5","1122679154632.41","1002219052967.54","901934953364.711","1094499338702.72","1202463682633.85","1222807284485.31","1305604981271.91","1411333926201.24","1382764027113.82","1414804158515.26","1530750923148.7","1619423701169.63","",
"Kuwait","KWT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","2097451694.2033","2391486978.43741","2441893027.16326","2663119574.34892","2769532343.88127","2873984878.18538","3880370401.57259","4451200972.9401","5408293998.65138","13004774556.6166","12024138275.8621","13131668946.6484","14135729588.2763","15500908760.4507","24746019536.903","28638550499.4451","25056672166.4275","21577977770.059","20869434305.3173","21697297872.3404","21442619680.8511","17903681693.0489","22365734481.5213","20692472759.8566","24312117767.1886","18427777777.7778","11008793176.2223","19858555214.7239","23941391390.7285","24848483838.3838","27191353887.3995","31493319973.2799","30355093966.3699","25939960629.9213","30123850197.1091","37712842242.5033","34887512226.9319","38137545245.1464","47876510067.1141","59439090600.6108","80798630136.9863","101548931771.192","114639690358.902","147395089285.714","105963168867.269","115419050942.08","154027536231.884","174070025008.932","174161495063.47","162631763879.129","114567298105.683","109420059582.92","120707550280.251","140645364238.411","",
"Latin America & Caribbean (excluding high income)","LAC","GDP (current US$)","NY.GDP.MKTP.CD","73151522198.0891","76524296012.9825","87601060226.1783","88011983877.5782","98265109426.5106","105186423121.432","115235605561.665","118357736873.132","127912586668.453","142670939455.295","155221663095.508","172342385221.745","194963588263.664","254726951414.244","339398044870.226","364895182445.348","404275059140.21","441276608105.165","500551812253.891","592896655155.104","709829063567.046","819333796367.37","767578184835.544","677040151067.87","682596196178.397","705501097566.392","709019114854.277","744562045205.951","842342053696.665","920288297286.948","1083284342722.61","1344159007550.88","1251699082377.02","1448472425716.53","1658474930972.87","1755356887700.62","1902761231699.3","2085058220918.88","2099481346608.75","1877181244880.78","2082504909038.51","2033378080523.89","1809034867679.52","1841473815178.62","2118651740780.38","2574876160197.21","3022671846353.65","3585498689656.06","4197867438492.29","3933610793780.27","4904594232667.31","5585033646292.74","5621674726635.13","5748602963322.14","5883876277113.12","4999736521493.98","4861575277282.66","5409560569181.04","5204644664482.81","",
"Lao PDR","LAO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","1757142805.71429","2366666615.55556","1776842041.05263","1087273103.69639","598961269.297879","714046821.093797","865559856.1639","1028087972.31085","1127806944.61513","1327748654.65969","1543606345.11684","1763536304.53964","1873671550.34636","1747011857.33107","1280177838.71905","1454430642.49183","1731198022.45494","1768619058.34647","1758176653.07746","2023324407.30316","2366398119.8821","2735558726.25625","3452882514.00166","4222962987.53859","5443915120.50795","5832915387.08908","7127792629.58294","8749241114.18913","10191350119.6808","11942230508.334","13268458231.9284","14390442307.3996","15805692545.8723","16853087485.4118","17953786416.1431","",
"Lebanon","LBN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3313540067.93246","2717998687.71002","2838485353.96187","4690415092.53663","5843579160.90122","7941744492.1211","9599127049.9375","11718795528.4939","13690217333.2697","15751867489.4446","17247179005.5219","17391056369.2265","17260364842.4544","17649751243.7811","19152238805.9701","20082918739.6352","21145518599.8673","21489962079.602","22048664306.2023","24873482491.675","29227542759.602","35477299023.8806","38419626533.9967","40075674295.1907","44230727694.859","46866579767.8275","48296099502.4876","49973893200.6633","51239050082.9187","53393799668.325","56639155555.5556","",
"Liberia","LBR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874000000","906000000","927000000","748000000","897000000","949000000","1119000000","1373000000","1726000000","1768000000","1998000000","2398000000","2721000000","3067000000","3144000000","3177000000","3277826000","3285455000","3264000000","",
"Libya","LBY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28901836158.1921","31995012468.8279","33881392045.4545","30657030223.3903","28607921928.8175","25544128198.9955","27884615384.6154","30698633109.1343","27249786142.0017","35976714100.9056","38270206950.41","34110064452.1567","20481889763.7795","26265625000","33122307692.3077","47334148578.4164","54961936662.6066","67516236337.7158","87140405361.2292","63028320702.0343","74773444900.5368","34699395523.6073","81873662518.8238","65502870173.7831","41142722414.3351","27842131479.8726","26197143268.1243","37881431912.7565","48364208571.4286","",
"St. Lucia","LCA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","92546835.9259259","107827737.407407","130475734.444444","154461345.185185","177541041.481481","193148724.074074","208178548.888889","229371734.074074","254459434.444444","304169848.148148","335887283.703704","384376809.62963","435493044.074074","518433324.814815","548819074.074074","602911074.074074","612538814.814815","638422518.518518","682370000","705672777.777778","721068259.259259","784752481.481482","824732888.888889","834327296.296296","798333814.814815","805069148.148148","883314333.333333","954317407.407407","1015934666.66667","1134567222.22222","1279428222.22222","1286720333.33333","1278745518.51852","1399203481.48148","1444269666.66667","1440016851.85185","1483814333.33333","1559072148.14815","1659110888.88889","1701596814.81481","1816728740.74074","1921848222.22222","",
"Latin America & Caribbean","LCN","GDP (current US$)","NY.GDP.MKTP.CD","81613512173.2962","86410123261.2544","98841377562.7098","99753020962.4302","111163177452.628","118508162782.919","129979740470.051","133404266494.102","143683608725.644","160904673438.931","175173221305.067","195729295343.96","219868402847.468","287969863456.548","374252112967.848","391900172714.009","435379019966.399","478516887550.767","543267986040.645","647684274458.098","780043676390.441","899508176436.739","839161271154.51","739675614902.743","746856512051.21","769300976861.68","774912453900.762","818039047875.162","922366623616.975","1006884030537.45","1178854551794.14","1449999485263.15","1370553235661.24","1576077164269.45","1801256347073.85","1920756951457.34","2078449836534.74","2278595992508.32","2299256311975.27","2074490029037.21","2288265364997.99","2238818343696.59","2008886361727.06","2052388378957.29","2365337862635.57","2859768992382.86","3352768158651.08","3949514980760.89","4589745942403.89","4313433118006.94","5347667372985.87","6080409915532.87","6143216402387.86","6295116339093.87","6417676166453.66","5521478315864.02","5393582217284.15","5977171229472.71","5800575821179.99","",
"Least developed countries: UN classification","LDC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","114694085241.463","116173295105.713","115579044554.196","108790053711.289","108227698396.304","120132214310.004","130136384294.723","146548931745.141","151859275907.703","155335344568.413","161838634341.113","162717317883.653","147492905196.858","147044316939.125","136638782045.712","155962865922.353","171850256855.229","181617045315.586","185936309748.496","187831477568.883","212611447480.803","202659457193.751","220116771224.591","249839206358.172","287340390301.532","337477268838.563","395273663329.706","474808454444.877","589194858730.627","588170174980.235","674361620888.105","772709270042.457","829423779275.658","900834714631.005","973459397420.78","962443270171.045","972596714372.748","1091604700643.07","1064640218766.34","",
"Low income","LIC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97228121393.2951","94956993092.3512","103231577086.502","106837668648.434","96839664107.6329","96078785294.3942","78708396681.6912","89693612817.4534","102049017269.596","107591853545.758","114677571875.348","115973882911.421","138196665502.507","129522750694.612","137875626895.361","149853115895.104","172519147207.473","197810020353.218","222957355041.626","269645198614.306","329703261846.519","338445965485.108","370611560267.823","413140286975.88","451250452445.657","497213177949.395","528351111973.394","520118496416.4","508651872173.688","542716057818.911","588230486530.751","",
"Liechtenstein","LIE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","90098330.6654471","104888628.171944","124941925.010473","165930611.729019","193983720.461869","246387479.177159","272493879.020643","303496276.263782","436918176.733781","503180669.994587","534701915.617354","511658690.561043","522090331.478107","524034109.856605","502617355.407073","529078995.563876","779365167.602424","1052843347.63948","1161757671.01756","1120000916.92646","1421466239.56234","1484152022.3152","1631197909.259","1673104493.77369","1948118227.68151","2428461395.34884","2504033252.42718","2298410390.68421","2479721340.8746","2664026095.06058","2483953102.79488","2491822706.80256","2688630822.53304","3070691319.52179","3454362685.96703","3659251525.8593","4000239272.61126","4601299566.81106","5081432924.0144","4504549214.22663","5082366478.08994","5739977477.47748","5456009384.66461","6391735893.83968","6657170923.37918","6268391521.19701","6214633651.30911","","","",
"Sri Lanka","LKA","GDP (current US$)","NY.GDP.MKTP.CD","1409873949.57983","1444327731.09244","1434156378.60082","1240672268.90756","1309747899.15966","1698319327.73109","1751470588.23529","1859465020.57613","1801344537.81513","1965546218.48739","2296470588.23529","2369308600.33727","2553936348.40871","2875625000","3574586466.16541","3791298145.50642","3591319857.31272","4104509582.86359","2733183856.50224","3364611432.24149","4024621899.57653","4415844155.84416","4768765016.81884","5167913302.16745","6043474842.76729","5978460972.01767","6405210563.88294","6682167119.56522","6978371581.26375","6987267683.77254","8032551173.24014","9000362581.58086","9703011635.86585","10338679635.7616","11717604208.8223","13029697560.9756","13897738375.2488","15091913883.7091","15794972847.1683","15656327859.5696","16330814179.9766","15749753804.8344","16536535647.0834","18881765437.2151","20662525941.2986","24405791044.7761","28279814924.5918","32350248410.8216","40713812309.7316","42066217871.5349","56725749221.9043","65292753005.4664","68434409315.1123","74317806538.3632","79356449840.5771","80604080688.5775","82401038709.5356","88019706803.834","88900770857.6351","",
"Lower middle income","LMC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","131308930381.981","118646679482.573","126540325864.472","135875726438.517","151085888744.991","167277764076.581","173863706885.439","185074570655.627","221015427033.361","281731686447.774","311764586701.911","336518418933.367","384677478387.214","432777573643.275","493342262254.691","611241467949.326","761809765470.072","756904420379.244","704898832278.195","681164595041.284","718572490191.145","743420161961.78","807520871490.317","840600854085.786","846558379153.299","908757561433.302","867029853135.831","904300625887.638","907783411333.666","990628192008.825","1111266911056.83","1217587133330.11","1255078964808.26","1130985665866.87","1230844090029.71","1292316118616.27","1309387058400.08","1412931455133.16","1621436878175.62","1861083555433.1","2157966686974.11","2592211895697.87","3176960683505.03","3559904427457.54","3645439023959.11","4469263027624.2","5049979355106.08","5299059339280.66","5533422683947.59","5827213512660.49","5784557966124.56","6024343572549.64","6521761766129.29","6702064695979.28","",
"Low & middle income","LMY","GDP (current US$)","NY.GDP.MKTP.CD","330585049200.108","318334125643.363","332200322020.852","357907098280.14","398239770527.764","438810043106.275","454175235836.468","466637151946.799","493398981413.266","551288219163.365","604835257490.205","652311825477.216","729266053580.012","922094612662.513","1178262700485.49","1302755099978.2","1409253062810.52","1584676170826.79","1720219073174.77","2046054359803.64","2401214506107.13","2707891283661.69","2678085479436.7","2591838341896.79","2619260694181.46","2759408928399.68","2854868188360.46","2925153254989.72","3145132513569.82","3244880170555.84","3692554478303.25","3932817462829.09","3887930831490.7","4132177582221.19","4473934689222.9","5009032715360.73","5467628486443.09","5786395124109.35","5620454076342.74","5484850582647.34","5985809227682.77","6055883457084.95","6181155474632.87","6964276572999.12","8269888327986.21","9865691922653.95","11745107818123.9","14553682809041.1","17469963550611.1","17056147614428.6","20698282758550.8","24440264635762.6","26081068804882.1","27641557382996.8","28658067724450.1","27179976720019.3","27292696035924.6","29943347638851.4","31735605407696.8","",
"Lesotho","LSO","GDP (current US$)","NY.GDP.MKTP.CD","34579308.4138317","35699286.0142797","41859162.8167437","47039059.2188156","51938961.2207756","54878902.4219516","56698866.0226795","59260814.7837043","61444771.1045779","65966680.6663867","68738625.2274955","76482102.9082774","80915831.9240276","121181556.195965","150846210.448859","149560513.860717","147654093.836247","193307267.709292","266559337.626495","290142517.814727","431561376.476631","434188034.188034","348746822.619267","386699308.859169","333158476.24212","268626912.549917","318862888.402626","402774852.652259","470389179.678909","495404888.092424","596415104.549144","704329192.771521","831033941.093969","835592802.276831","878250450.602681","1001889856.91048","946123275.88212","997996028.645833","928458205.958432","912771290.61298","887295267.875155","825706961.238689","775780697.676625","1157832934.55127","1511236655.52047","1682350934.85132","1800105589.60349","1716262753.00196","1758534994.91599","1773199523.2307","2394600945.38102","2792049477.26553","2677545056.01559","2533992455.33308","2608269551.8008","2289799039.79675","2314323471.3948","2565352373.26551","2738786277.79392","",
"Late-demographic dividend","LTE","GDP (current US$)","NY.GDP.MKTP.CD","185994645190.433","171750252790.009","180189421753.79","195293290608.461","215435929157.397","240291531687.862","266806024973.222","269524397566.337","275133780264.745","307465544660.322","349292878134.625","388914747280.695","446298893270.69","567027731523.473","667784198983.601","733834558348.85","800670265154.181","929424091463.991","968371032408.44","1157074765774.28","1311600318871.16","1390315298165.68","1422525019301.61","1314436970534.21","1383905839677.77","1479373592262.05","1573380242291.54","1658431101726.51","1827000646675.69","1935945693585.95","2066008771973.98","2261157211567.77","2094903968095.62","2175210323377.99","2475973105551.71","3017496595785.48","3326640414542.28","3482509185814.61","3352632300539.47","3097584524512.96","3402271202681.1","3516240823027.31","3724851807792.74","4245183478931.11","5104714446175.13","6163031387344.66","7438038524835.76","9371493094252.89","11651064462161.7","11260132574722.9","13505549757437","16463096244928","17609916860216.5","18983545960803.6","19663548252466.3","18424195290218.2","18424530953922.9","20366909413376.4","22183244483370.7","",
"Lithuania","LTU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7870782260.51698","8385109020.28485","10120274492.8787","11240360897.7126","10972878636.1675","11539211480.3625","12252498921.0186","14278357283.7419","18802576988.1557","22649930576.2543","26125575942.2814","30216060233.4044","39738180076.6283","47850551148.8365","37440673477.8982","37024718364.5516","43419061504.4429","42826586829.8189","46450990764.2532","48485169331.368","41392396557.6337","43021972484.8299","47632961168.4141","53429066429.1251","",
"Luxembourg","LUX","GDP (current US$)","NY.GDP.MKTP.CD","703925705.942958","704145671.350213","741509480.796284","791140595.772755","903158753.943622","921600736.304026","968440149.470951","974721762.535327","1066447130.82052","1234878980.502","1509155062.52521","1572310771.77053","1968733021.7212","2701874663.63072","3295861019.05551","3233431611.27564","3544268025.07837","3922895891.95273","4884869091.84066","5711457760.04403","6232005655.95255","5231808670.14342","4764549532.05015","4683697830.37475","4594891580.56409","4738559684.76119","6921264132.20155","8614215559.15721","9750161053.209","10391504709.2547","13229247947.8513","14321878795.0384","16065740777.9172","16486900186.5672","18325791415.4811","21588170498.0843","21776609771.987","19731912494.3617","20209122027.1171","22235929043.2559","21263514833.2412","21272418791.9463","23616328816.1114","29557325056.4334","34685281847.5292","37347394602.6614","42414308116.9239","50888134410.0739","55849686538.7432","51370543206.4462","53212476812.2957","60004630234.4135","56677961787.0717","61739352212.3049","66103853236.7572","57744457954.7297","60691483443.1221","64023412339.7075","70885325883.0941","",
"Latvia","LVA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5770516257.8437","5952007401.73558","6508472054.19792","7145882282.85476","7518044679.3178","7934206257.24218","8334748153.1229","9529948840.38199","11731703357.5206","14355307662.287","16909366521.4686","21436812139.4532","30897981124.3332","35657998830.5803","26250900750.6255","23796118300.8371","28246551197.1364","28170812351.7896","30276485435.7497","31382780146.4181","27090019662.7977","27734140217.3664","30198231776.3706","34409229177.9105","",
"Macao SAR, China","MAC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","1130457130.00739","1121486562.52512","1292281653.68246","1348827324.09861","1517496131.38322","1941246972.45874","2269233639.28065","2683254708.17411","3220920084.77746","3735117374.41125","4879018601.90911","5625533410.31176","6265844252.10105","6996034036.99892","7122539666.59972","7211264780.00828","6742367273.27418","6490571703.85015","6720492405.83611","6811227982.82193","7322677820.10108","8195033162.12038","10585624890.9277","12092222041.9168","14789661809.1834","18340447242.9971","20917444919.6394","21475520709.3922","28123640998.7253","36709860068.3445","43031577366.4251","51552075901.5183","55347998647.8196","45361678146.5247","45387299721.0792","50751059058.0613","55084050789.7182","",
"St. Martin (French part)","MAF","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (current US$)","NY.GDP.MKTP.CD","2037150716.33238","2025689536.60705","2379606422.29029","2657247327.3392","2798339768.79755","2948325264.30195","2876395613.08171","3046339294.53611","3271415867.99723","3651615453.01848","3956328426.04486","4356633663.36634","5074117544.77482","6242177798.33938","7675408485.51421","8984824182.60333","9584323309.12136","11049896742.3889","13236854105.1672","15912133569.2852","21728770055.3777","17788171722.4446","17692341358.1272","16251460689.3254","14824728528.4604","14991283215.7408","19462175321.8224","21765261041.7265","25705296183.5037","26314220188.0257","30180108561.9305","32285388165.2999","33711069430.78","31655473663.8348","35604137422.5796","39030285468.3841","43161452678.4383","39147844526.0838","41806219378.6181","41632027599.8531","38857251336.3448","39459581217.3759","42236836820.6152","52064058833.9739","59626020162.3816","62343022650.8742","68640825480.9223","79041294874.4553","92507257783.5697","92897320375.8176","93216746661.5977","101370474295.109","98266306615.3632","106825649872.108","110081248587.369","101179808076.36","103311649248.024","109714300453.983","117921394402.361","",
"Monaco","MCO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","293073868.023221","327651487.962757","402460333.237637","523552815.119127","563939670.704419","711922994.225545","735339911.935065","811250927.388998","1000535735.38751","1209898293.46372","1378130995.65913","1205166025.51592","1143229071.77943","1092551781.01486","1037314956.25083","1082851076.52158","1515209588.2378","1839095595.25655","2000674667.08261","2010116851.20284","2481316053.85316","2480497538.54794","2737067001.75938","2574440022.97964","2720297793.28662","3130270895.13587","3137848801.03606","2840182220.99117","2934578821.10938","2906009307.6651","2647883815.57966","2671424966.44295","2905840862.03651","3589126975.1693","4110169853.48895","4203084193.50827","4582988332.70606","5867916780.72817","6476490405.74191","5451653237.01028","5362649006.62252","6080344731.72088","5743029680.07195","6553372278.27934","7060236168.2367","6258844405.01275","6468694690.26549","6415370745.99955","7184844192.63456","",
"Moldova","MDA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1752979926.41489","1695122173.91304","1930081168.83117","1698717504.65549","1170782957.37443","1288429391.79951","1480673594.05602","1661818168.4226","1980907434.76826","2598249555.89984","2988348836.471","3408244549.19999","4401189466.14058","6054849884.52656","5439422031.39627","6974960426.21652","8414360571.10729","8709165249.26928","9496684621.98494","9510219299.49557","7745231660.33425","8071480540.86068","9669759987.02633","11443671435.9024","",
"Madagascar","MDG","GDP (current US$)","NY.GDP.MKTP.CD","673081724.076322","699161943.857103","739286906.851553","759345862.971331","802482182.924192","833563472.162352","900264583.688205","956436931.142347","1031669636.36116","1056391054.5386","1111859569.7715","1199507629.99179","1341590681.58511","1653062347.36254","1917508190.04689","2283049233.28758","2181844193.9254","2358930406.42896","2669755115.50569","3463565881.42486","4042139901.36698","3594868208.41885","3526198070.09621","3511573991.89742","2939485471.50097","2857889712.4808","3258288890.58567","2565634382.28689","2442507588.38496","2498059014.77295","3081479800.28769","2653141958.52585","3024459564.32157","3370842210.90955","2977040722.47057","3159901231.97468","3995028592.78722","3545776697.12109","3738704467.51878","3717515282.53319","3877673539.09084","4529575347.56805","4397254607.61164","5474030080.24451","4363934494.37405","5039293030.82367","5515884348.54904","8524620739.24074","10725137930.8286","9616879571.46431","9982711338.11813","11551819617.6271","11578974887.9562","12423555269.3893","12522957228.1764","11323020828.5758","11848613735.1933","13176313593.5509","13853432868.227","",
"Maldives","MDV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","42463576.1589404","44781456.9536424","47935843.7935844","57829787.2340425","109503546.099291","127154929.577465","141902097.902098","141268980.477223","168610478.359909","189535398.230089","215089005.235602","244468292.682927","284853358.561968","322326642.335766","355884383.08887","398988954.970263","450382327.952421","508223602.37893","540096397.621071","589239753.610875","624337145.284622","870179738.562091","897031250","1052121054.6875","1226829562.5","1163362437.5","1575200390.625","1868383460.9375","2271646187.5","2345294875","2588176054.6875","2774351760.03287","2886170571.69634","3295011381.75405","3697351596.83753","4109424799.72407","4379136461.83077","4735989972.05433","5327457149.72581","",
"Middle East & North Africa","MEA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","32426475475.3391","36078749455.4345","41503628718.6429","47857175167.7528","58527992366.5182","78646449816.5573","142727259848.75","155832311352.205","193539677983.272","224363260855.7","238359191827.739","311443827229.223","401204080211.826","414705770557.981","415524888668.833","422647219330.777","428643375167.464","435734597375.558","446527950602.927","410815490951.07","408247215215.85","420493505624.375","550504382420.856","554455909120.61","603606492798.074","607858890723.108","633700383795.852","708669028868.243","802343414498.528","832628249900.705","809311419864.6","866776888217.886","966989149486.115","970607697264.926","966760695573.12","1089158309565.01","1271441915594.05","1530490875920.44","1791405450569.37","2124114262925.6","2648335350479.03","2368575971937.39","2768612618761.04","3282457061277.48","3575832033252.03","3553854086520.93","3569359357206.48","3145915602081.01","3154095675160.35","3273129047885.6","3610538547716.1","",
"Mexico","MEX","GDP (current US$)","NY.GDP.MKTP.CD","13040000000","14160000000","15200000000","16960000000","20080000000","21840000000","24320000000","26560000000","29360000000","32480000000","35520000000","39200000000","45200000000","55280000000","72000000000","88000000000","89025974025.974","81814159292.0354","102500000000","134561403508.772","205139086956.522","263959336734.694","184609157801.418","156159198584.513","184261495828.367","195219789801.479","134550096436.744","147540738281.817","181611549975.804","221400669713.589","261253582805.945","313142768453.485","363157598242.27","500736065605.341","527813238126.278","360073909243.855","410975595310.156","500413483109.175","526502129378.284","600232874042.927","707906744574.644","756706300589.791","772106378935.377","729336319677.449","782240601984.76","877476221382.101","975387131716.089","1052696282278.88","1109989063586.62","900045350649.351","1057801295584.05","1180489601957.61","1201089987015.45","1274443084716.57","1314563967425.24","1170564619927.69","1077903618176.07","1157736189998.15","1220699479845.98","",
"Marshall Islands","MHL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","31020000","34918000","41749000","45144000","43879000","55989000","62983000","70688000","72798000","78476000","82507000","91063000","99461000","108071000","120230000","110858000","110705600","112279400","114326300","115347500","122824000","131738200","131398500","133806400","141922500","145474100","153884600","153135800","151772600","162164700","174332100","182874800","187707400","184689500","184599600","200558400","212881000","221278000","",
"Middle income","MIC","GDP (current US$)","NY.GDP.MKTP.CD","317410776779.61","305088718998.657","317309425444.282","339014385282.757","383048785550.854","420485658196.215","434212322270.748","447336502271.098","473259892053.444","528304436840.295","581116962493.098","626050771966.797","700373359071.164","887858373579.029","1135785917515.22","1252996418866.02","1357932616618.12","1526518701930.76","1652277643530.97","1972219768121.02","2320450942563.67","2626271378484.62","2592936714583.09","2508342915050.78","2539533953948.55","2678772327189.42","2771764941285.57","2839517243649.48","3053886295431.41","3154669160661.56","3593438785532.32","3829885969295.45","3793918343435.01","4038331755179.75","4394416161048.36","4918633718261","5365354885363.12","5678512064450.62","5506832380381.02","5370441885804.7","5850851480983.69","5928329651947.83","6046010592197.35","6816964174690.54","8099856396237.4","9670035520096.76","11523439472490.8","14284960851375.7","17142884480711.3","16723695219762.1","20326630250704.3","24020821636974.7","25625308625635.8","27143615709297.3","28131607205754.4","26665302804292.3","26786575822943.3","29400104688607.2","31149460944448.6","",
"North Macedonia","MKD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4699646643.10954","4938775510.20408","2436849341.97604","2682456896.55172","3556581986.14319","4680078740.15748","4651453634.08521","3928975903.61446","3756208791.20879","3863743409.49033","3772851420.24763","3709637829.94866","4018365247.44444","4946292774.79046","5682719260.0763","6258600713.82627","6861222331.96317","8336478142.08872","9909548410.82744","9401731495.71661","9407168702.4313","10494632699.3859","9745251126.0109","10817712138.9451","11362272837.8818","10064515432.0265","10672471860.7184","11279509013.9119","12672131053.1578","",
"Mali","MLI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","275494520.141999","343771964.662167","339913833.096246","359772363.262207","430096738.369216","486617332.387405","563683660.31194","538747268.333356","830710615.179954","939227993.66396","1049838492.55759","1222702356.10946","1595423285.64659","1759690811.60699","1538972158.1782","1333754034.23489","1297765448.50498","1232932008.13719","1392195933.33971","1852163474.54664","2090629722.63611","2169040741.55896","2181821902.43953","2681912030.49384","2724131545.16958","2830673388.82429","2818280876.07615","2081846482.74771","2706425298.36818","2780422212.26995","2697105694.07956","2920358586.75234","3439463140.35541","2954129565.82965","3465305993.47783","3889758023.73699","4703504466.53245","5444474268.42491","6245031690.06808","6899799785.8441","8145694631.88354","9750822511.47988","10181021770.4326","10678749467.4697","12978107560.5982","12442747897.2223","13246412031.4145","14345831014.6335","13099497220.4728","14010787737.8424","15337740140.8637","17163432832.0957","",
