"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Jordan","JOR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","599831979.837581","658078969.476337","631755810.697284","561187342.481098","698963875.66508","639596751.610193","678241388.966676","788574628.955475","943700547.778454","1197454206.76808","1363039399.62477","1708433734.93976","2096568478.59095","2602421465.96859","3271728271.72827","3910372608.2578","4384382566.58596","4681134751.77305","4920407601.21179","4966710013.0039","4993917891.53573","6401428571.42857","6755391432.79173","6277317659.63131","4221197354.68152","4160162724.12234","4344250257.01278","5310973815.82819","5606003752.34522","6236295978.24531","6727597031.96347","6927503526.09309","7245839210.15515","7912270803.94922","8149929478.13822","8460789844.8519","8975599435.82511","9582510578.27927","10195627644.5698","11411706629.055","12588998589.5628","15056981664.3159","17110437235.543","22657662394.9553","24537876123.688","27133804244.3669","29524149164.8994","31634561670.4356","34454440180.6582","36847643587.2383","38587017944.3352","39892551148.8301","41608435921.7904","43370860549.1337","44993992365.1297","44182298291.8206","45744271658.9141",
"Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD","44307342950.4","53508617739.3778","60723018683.7333","69498131797.3333","81749006381.5111","90950278257.7778","105628070343.111","123781880217.6","146601072685.511","172204199480.889","212609187919.444","240151807460.241","318031297492.352","432082670450.719","479625998613.406","521541905673.251","586161858999.671","721411786536.814","1013612173518.84","1055012119526.33","1105385973763.87","1218988935129.81","1134518001884.56","1243323592058.83","1318381627003.76","1398892744820.69","2078953333673.55","2532808573157.03","3071683013178.91","3054914166263.18","3132817652848.04","3584420077100.84","3908809463463.86","4454143876947.21","4998797547740.97","5545563663889.7","4923391533851.63","4492448605638.94","4098362709531.24","4635982224063.88","4968359075956.59","4374711694090.87","4182846045873.61","4519561645253.53","4893116005656.56","4831467035389.8","4601663122649.92","4579750920354.81","5106679115127.3","5289493117993.89","5759071769013.11","6233147172341.35","6272362996105.03","5212328181166.18","4896994405353.29","4444930651964.18","5003677627544.24","4930837369151.42","5037835383110.97","5123318151510.62","5040107754084.11","4940877780755.33",
"Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26932729102.7371","24923076923.0769","24917355371.9008","23409260879.9427","21250792886.1054","20374302652.3819","21035368250.8881","22165932062.966","22135254836.0031","16870821839.7584","18291994909.0044","22152694161.8882","24636593223.3467","30833699702.7594","43151647002.6096","57123671733.8952","81003884545.4099","104849886825.584","133441612246.798","115308661142.927","148047348240.643","192626507971.584","207998568865.789","236634552078.102","221415572819.5","184388432148.715","137278320084.171","166805800595.704","179339994859.384","181667190075.541","171082379532.988","197112255360.612",
"Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD","791265458.818076","792959472.139024","868111400.014073","926589348.572953","998759333.643326","997919319.980049","1164519673.19763","1232559505.92359","1353295457.5261","1458379415.40278","1603447357.25171","1778391289.19123","2107279157.38336","2508998457.4073","2969942180.34692","3259344935.76836","3474542392.03212","4494378855.33109","5303734882.53447","6234390975.27091","7265315331.62273","6854491453.90208","6431579357.5481","5979198463.78533","6191437070.61366","6135034338.11763","7239126717.15527","7970820530.60546","8355380879.12955","8283114648.24696","8572359162.74408","8151479004.21334","8209129171.73649","5751789915.05363","7148145375.78545","9046326059.98857","12045858436.2399","13115773737.5664","14093998843.7334","12896013576.7324","12705357103.0056","12986007425.8781","13147743910.7241","14904517649.8476","16095337093.8366","18737897744.7948","25825524820.8064","31958195182.2406","35895153327.8497","42347217912.9176","45405587556.7313","46869457318.2541","56396706005.9435","61671425370.0235","68285768554.472","70120413328.7838","74815121314.9381","82035800868.187","92202956320.532","100379713697.421","100666542665.72","110347079517.356",
"Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2675000000","2569444444.44444","2316562500","2028295454.54545","1681006993.00699","1661018518.51852","1827570586.16784","1767864035.71943","1645963749.83146","1249061487.01457","1369688498.06778","1525116370.27939","1605643104.73021","1919008090.49641","2211534585.0034","2460248026.17783","2834168889.42019","3802566170.81543","5139957784.91084","4690062255.12247","4794357795.07139","6197766118.59856","6605139933.41063","7335027591.91628","7468096566.71158","6678178340.45121","6813092065.83507","7702934800.12836","8271108638.39931","8871026074.19762","7780874536.66054","8543423502.6134",
"Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD","637142865.714286","642857134.285714","660000008.571429","728571437.142857","782857128.571429","868571428.571429","914285714.285714","962857134.285714","1065714248.57143","978873232.394366","718401157.724163","969911421.39418","505549441.375077","702899155.982033","588443893.689773","","","","","","","","","","","","","","","","","","","2533727592.04165","2791435272.26653","3441205692.9166","3506695719.57259","3443413388.6909","3120425502.58253","3517242477.2285","3654031716.26881","3984000517.02345","4284028482.53766","4658246918.27092","5337833248.03924","6293046161.83262","7274595706.67154","8639235842.18075","10351914093.1723","10401851850.6108","11242275198.9783","12829541141.0127","14054443213.4639","15227991395.2201","16702610842.4025","18049954289.4229","20016747754.0192","22177200511.5811","24571753583.4922","27089389786.979","25872798012.1938","26961061119.7957",
"Kiribati","KIR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","14295279.5446937","15278632.4786325","18936526.9461078","31710657.7257811","85637174.3722131","55081816.9917528","41109617.4996945","38748059.4366822","45210026.3248255","42620165.4370668","42131632.8854475","43668122.2707424","40572066.1324678","37837837.8378378","42123738.4817903","32125148.4042182","31417112.2994652","35709284.4139476","44534729.2757247","44282777.1627392","42931855.4367341","47515189.2818196","47737955.346651","46919624.6430029","54832577.8622606","56338028.1690141","66515376.7900462","67537479.5903221","65334841.0604347","69032258.0645161","67254174.3970315","63101272.3699183","72196457.6768445","90231856.8000519","102367039.270481","112133944.253532","110234939.759036","132671742.950381","141042610.300285","132419903.291218","155299761.511649","180665807.117071","189630151.170015","184550782.004248","177862267.892555","170291037.487792","178509812.667261","188192060.085837","196230573.819486","177935349.322211","180911843.644622","207031250",
"St. Kitts and Nevis","KNA","GDP (current US$)","NY.GDP.MKTP.CD","12366563.6119699","12483229.3064224","12541562.1536487","12833226.3897801","13416554.8620428","13593932.3220537","14469078.1796966","16742338.2519864","14600000","15850000","16300000","19624746.4503043","22944849.1155047","24196018.3767228","31514856.3078422","33364055.2995392","30095602.2944551","44496296.2962963","49433333.3333333","58840740.7407407","68459259.2592593","80888888.8888889","86022222.2222222","86874074.0740741","98603703.7037037","111007407.407407","130685185.185185","147748148.148148","172692592.592593","192518518.518518","217259259.259259","220540740.740741","242137037.037037","263755555.555556","295159259.259259","313485185.185185","333944444.444444","374641307.974641","383257331.40548","406595484.373262","421695769.843918","458643829.014199","481077373.669966","469869869.86987","506900000","547203703.703704","644414814.814815","689285185.185185","777691333.333333","774273111.111111","778718111.111111","836092407.407407","826231629.62963","875376407.407407","953174074.074074","957040740.740741","1008100000","1058937037.03704","1076911111.11111","1107840740.74074","884525925.925926","860840740.740741",
"Korea, Rep.","KOR","GDP (current US$)","NY.GDP.MKTP.CD","3958824423.99818","2417638423.22215","2814626210.10081","3988476878.75723","3459032883.02465","3120870870.87087","3929018943.02351","4855833210.11386","6119284294.23459","7678720155.46918","9005023183.92581","9903499927.98502","10862327878.032","13876531432.0145","19544094741.2663","21784297520.6612","29902479338.843","38446487603.3058","51972107438.0165","66946900826.4463","65398646757.6511","72933350953.7025","78358866334.7376","87760360941.0248","97510235986.0046","101296177099.377","116836802995.065","147948259722.577","199590823957.237","246927292765.02","283367525714.932","330648530715.211","355525267405.367","392666101884.959","463617399962.661","566583427334.137","610169556840.077","569754543829.957","383330931042.356","497512659612.052","576178114168.494","547658231279.87","627246081417.004","702717332012.991","793175007858.066","934901071332.984","1053216909887.56","1172614086539.86","1047339010225.25","943941876218.743","1144066965324.49","1253223044718.99","1278427634342.59","1370795199976.18","1484318219633.63","1465773245547.15","1500111596236.37","1623901496835.79","1724845615629.26","1651422932447.77","1644312831906.17","1810955871380.98",
"Kuwait","KWT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","2097451694.2033","2391486978.43741","2441893027.16326","2663119574.34892","2769532343.88127","2873984878.18538","3880370401.57259","4451200972.9401","5408293998.65138","13004774556.6166","12024138275.8621","13131668946.6484","14135729588.2763","15500908760.4507","24746019536.903","28638550499.4451","25056672166.4275","21577977770.059","20869434305.3173","21697297872.3404","21442619680.8511","17903681693.0489","22365734481.5213","20692472759.8566","24312117767.1886","18427777777.7778","11008793176.2223","19858555214.7239","23941391390.7285","24848483838.3838","27191353887.3995","31493319973.2799","30355093966.3699","25939960629.9213","30123850197.1091","37712842242.5033","34887512226.9319","38137545245.1464","47876510067.1141","59439090600.6108","80798630136.9863","101548931771.192","114639690358.902","147395089285.714","105963168867.269","115419399860.433","154068115942.029","174070382279.385","174161142454.161","162631412508.784","114567298105.683","109419728566.7","120707435542.367","138182400493.585","136196760180.976","105960225688.145","",
"Latin America & Caribbean (excluding high income)","LAC","GDP (current US$)","NY.GDP.MKTP.CD","68335857322.0053","71544948483.9939","77784478750.5053","78360336748.6651","89861395780.7567","97441124532.534","107721559393.626","109608801713.529","117918086391.051","132105648957.366","143665863201.215","159026726587.268","180888542279.464","242016640320.414","317969211492.98","342939911538.392","373359667132.431","405251896106.428","460749682812.241","540936697756.333","653101648122.155","747511583815.61","689457573898.17","595810038538.293","601908846268.25","596746544050.809","596405787657.602","640030883745.96","710579828877.425","798246046722.773","963658483300.762","1030802863496.54","1119421550453.35","1319248566797.41","1567648101296.82","1678398553916.33","1832597372632.23","1999607115791.63","2008545933028.29","1779890984409.29","1968832908294.85","1914115726233.56","1720599275623","1759683858301.69","2008590968138.5","2432621936284.7","2839422487867.01","3356041161271.77","3883193609392.48","3605394443031.29","4513754102611.79","5275939934144.18","5248290385965.63","5386387130140.31","5411098182314.47","4599491137215.35","4470023342847.96","4985624572818.12","4841460278719.31","4773979941240.86","3997651287256.03","4585103994306.3",
"Lao PDR","LAO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","1757142805.71429","2366666615.55556","1776842041.05263","1087273103.69639","598961269.297879","714046821.093797","865559856.1639","1028087972.31085","1127806944.61513","1327748654.65969","1543606345.11684","1763536304.53964","1873671550.34636","1747011857.33107","1280177838.71905","1454430642.49183","1731198022.45494","1768619058.34647","1758176653.07746","2023324407.30316","2366398119.8821","2735558726.25625","3455031447.60194","4223152219.2439","5446434031.69042","5836138127.06562","7131773632.71369","8750107401.57872","10192848926.2582","11983252611.2727","13279248478.8161","14426381187.0894","15912495368.8717","17071162084.4067","18141651381.3884","18740559554.1632","18981800705.0794","18827148509.5798",
"Lebanon","LBN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3313540067.93246","2717998687.71002","2838485353.96187","4690415092.53663","5843579160.90122","7941744492.1211","9599127049.9375","11718795528.4939","13690217333.2697","15751867489.4446","17247179005.5219","17391056369.2265","17260364842.4544","17649751243.7811","19152238805.9701","20082918739.6352","21159827992.0398","21497336498.9718","22022709851.5423","24827355014.66","29118916105.6053","35399582928.6236","38443907042.3217","39927125961.194","44016799515.8209","46880103080.6634","48095213746.4677","49929337837.0813","51147308773.9304","53027680685.8375","54901519155.6219","51953744530.2445","31712128253.7961","23131940280.7316",
"Liberia","LBR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874000000","906000000","927000000","748000000","897000000","949000000","1119000000","1373000000","1726000000","1768000000","1998000000","2398000000","2791614000","3177198100","3225652000","3227075700","3398419600","3390703400","3422754800","3319596500","3039982500","3509000000",
"Libya","LBY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28901836158.1921","31995012468.8279","33881392045.4545","30657030223.3903","28607921928.8175","25544128198.9955","27884615384.6154","30698633109.1343","27249786142.0017","35976714100.9056","38270206950.41","34110064452.1567","20481889763.7795","26265625000","33122307692.3077","47334148578.4164","60092950669.9147","68035403136.3852","86708074534.1615","60810211408.0574","75380170508.3675","48167374611.9915","92538004279.9398","75350633010.9303","57372445771.7699","48717854039.9653","49910960874.5685","67158415841.5842","76684175824.1758","69252306372.0232","50357312594.5129","42817472975.3677",
"St. Lucia","LCA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","170370370.37037","194444444.444444","183333333.333333","197037037.037037","251481481.481481","284444444.444444","340000000","375555555.555556","429629629.62963","486666666.666667","579629629.62963","613703703.703704","674074074.074074","684814814.814815","713703703.703704","762962962.962963","788888888.888889","805925925.925926","877407407.407407","921851851.851852","932592592.592592","892592592.592592","900000000","987407407.407407","1066666666.66667","1135555555.55556","1268319185.18519","1336088814.81481","1437731111.11111","1401507888.88889","1486758037.03704","1576988407.40741","1605146777.77778","1664816740.74074","1749289302.71075","1807227215.4535","1865459670.06646","1996710562.6389","2057067919.33041","2094201725.17451","1516015718.73491","1691275156.6002",
"Latin America & Caribbean","LCN","GDP (current US$)","NY.GDP.MKTP.CD","84505799170.7128","89564494859.2672","98133121166.4592","100055866123.843","110927397945.134","119245878183.291","131287803854.885","133958228826.265","143783029924.156","160653690248.643","175225298959.337","195450765045.973","219828907033.777","292394630610.384","379049878192.088","397543378112.055","436006286112.252","478837640561.096","542931623500.284","644200940186.671","782817053092.994","894410853539.365","829142695886.352","726334899440.539","726499086584.402","722727686989.297","722904287945.105","761767468394.223","851043017500.972","928603398911.927","1107819568681.61","1189446770958.43","1298731242301.41","1507044443623.85","1769159509147.65","1921633537103.85","2079828156343.95","2280276432032.32","2300578953452.36","2076051030908.14","2292620681442.18","2243459035624.33","2014355141754.86","2055539455748.05","2368134091811.78","2863013649014.13","3351391169078.75","3948634921750.22","4590250256935.5","4313266037106.36","5347630806498.65","6086408781824.92","6152225420897.36","6303808500006.79","6428176699785.61","5372085859521.24","5249604778459.18","5831863599134.98","5702982500305.36","5618711473342.91","4742371960398.12","5454428996198.05",
"Least developed countries: UN classification","LDC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","113436995892.264","113022548790.38","111731864798.088","106476556585.926","106365840459.204","111450459520.482","119886756049.63","131848436566.576","145171271733.329","156827075734.362","181986504161.523","195173034089.115","147181941621.746","147455795498.405","136424482823.025","156246801336.475","172274191683.615","181205989809.313","184337627332.887","189241037684.12","217125342668.225","212160515147.334","230152682028.131","258272134158.422","298622847479.066","353061167470.322","409414540157.78","491425783070.303","599706821551.265","603545376459.353","685626309675.338","796496321434.976","836833047274.676","912226234347.444","980969667648.589","949198355122.651","996514857122.369","1114130222166.5","1098537349148.7","1153041256783.79","1176576556341.42","1280907562189.61",
"Low income","LIC","GDP (current US$)","NY.GDP.MKTP.CD","15504327156.5848","15646054476.0096","17071140198.6662","21085041390.0396","17480287692.4178","20490231576.5304","22316638592.2787","21852530086.753","23046070483.9226","26027772547.5861","27044577292.9347","29331423109.3541","32451632512.2255","39319824655.3587","47411864337.4033","53640352486.4185","55824921227.4841","64069274170.2178","70432731273.2032","78152328991.2802","83839914828.786","82447175411.9841","83613207144.2495","78161487695.4423","74443059482.5064","72331305068.4165","82243803086.1445","90900848224.6351","101754309158.644","110576743338.629","131588259673.94","144556515569.811","92686132165.0134","94146232459.6587","82613167935.006","93820243240.8941","96098820591.4328","100978165097.324","98684040009.6437","97973194737.8391","117450534246.092","110639169494.256","119228473143.051","132424411135.095","154258677323.025","182611485357.926","213984967126.719","262439865763.814","308849619567.301","319703969961.856","357152533740.892","397459003243.104","405292212797.291","439350055197.637","469062546850.348","467056692405.371","489979322292.401","549267831352","495876417677.63","504129640270.574","508740161134.52","562977782713.026",
"Liechtenstein","LIE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","90098330.6654471","104888628.171944","124941925.010473","165930611.729019","193983720.461869","246387479.177159","272493879.020643","303496276.263782","436918176.733781","503180669.994587","534701915.617354","511658690.561043","522090331.478107","524034109.856605","502617355.407073","529078995.563876","779365167.602424","1052843347.63948","1161757671.01756","1120000916.92646","1421466239.56234","1484152022.3152","1631197909.259","1673104493.77369","1948118227.68151","2428461395.34884","2504033252.42718","2298410390.68421","2479721340.8746","2664026095.06058","2483953102.79488","2491822706.80256","2688630822.53304","3070691319.52179","3454362685.96703","3659251525.8593","4000239272.61126","4601299566.81106","5081432924.0144","4504549214.22663","5082366478.08994","5739977477.47748","5456009384.66461","6391735893.83968","6657170923.37918","6268391521.19701","6237264055.20601","6474256118.61481","6692504346.04765","6427248943.44939","6113951011.71459","",
"Sri Lanka","LKA","GDP (current US$)","NY.GDP.MKTP.CD","1409873949.57983","1444327731.09244","1434156378.60082","1240672268.90756","1309747899.15966","1698319327.73109","1751470588.23529","1859465020.57613","1801344537.81513","1965546218.48739","2296470588.23529","2369308600.33727","2553936348.40871","2875625000","3574586466.16541","3791298145.50642","3591319857.31272","4104509582.86359","2733183856.50224","3364611432.24149","4024621899.57653","4415844155.84416","4768765016.81884","5167913302.16745","6043474842.76729","5978460972.01767","6405210563.88294","6682167119.56522","6978371581.26375","6987267683.77254","8032551173.24014","9000362581.58086","9703011635.86585","10338679635.7616","11717604208.8223","13029697560.9756","13897738375.2488","15091913883.7091","15794972847.1683","15656327859.5696","16330814179.9766","15749753804.8344","16536535647.0834","18881765437.2151","20662525941.2985","24405791044.7761","28279814924.5918","32350248410.8216","40713812309.7316","42066217871.5349","58636150709.5507","67753288946.2507","70447191495.6812","77000596661.4756","82528526229.5245","85140963536.633","88012262256.8633","94376246466.9549","94493847351.6433","89014990791.9051","85349112170.9594","88927263724.8592",
"Lower middle income","LMC","GDP (current US$)","NY.GDP.MKTP.CD","91051702922.458","96427143528.1362","97978920750.8237","109077864323.016","122476610538.138","132042694955.514","121144770664.936","129448741049.86","139451083192.912","154870299481.681","171623106589.703","181069169788.164","197102143152.833","242586875818.969","323544985740.2","360233163150.291","401049359270.874","461844317138.109","509276810540.483","585455388737.801","710910867274.518","855543896451.627","880945394651.127","871356507110.383","860784715121.505","917245375398.517","975995107769.519","955329508734.26","972635024509.918","972113806729.766","1047872935793.26","989260208030.085","1039038529568.86","1046851990789.17","1128027740880.82","1280790306545.94","1432365373984.62","1465410347976.45","1338625797409.76","1445505118102.34","1520346634370.9","1552592196440.57","1661285137143.1","1907223821900.99","2209428402039.46","2564028857163.17","3037465371972.35","3728927998302.27","4219890348022.91","4295995531514.35","5254415356676.67","6042961771190.92","6339638898015.05","6446886712489.79","6722603075159.65","6546021807241.73","6899234292487.57","7412210206869.53","7599755889622.71","7908592833397.55","7617243123611.1","8742534530876.31",
"Low & middle income","LMY","GDP (current US$)","NY.GDP.MKTP.CD","340494857499.768","327558337732.268","336184190494.818","363535375554.098","407184322264.441","450262083551.906","466937500566.565","478480709506.948","505160053011.242","564873620926.911","619485289653.021","666943496216.15","746247027991.279","950297292572.372","1206945174319.57","1336106078787.83","1434390550065.52","1611875538644.29","1748563957710.83","2074307471866.95","2442522864829.28","2742896523671.04","2703788698756.78","2612766811081.16","2641393065702","2746155448112.9","2850405581457.57","2944562262657.45","3129895948601.24","3254191036232.63","3750910439095.65","3629519977384.63","3748476653369.32","4001226852927.43","4389187127818.45","4950534063010.97","5427590727358.85","5745719989191.65","5561948841756.35","5447028060692.96","5953472892853.36","6006918644552.17","6158590696536.79","6937796269156.61","8234094134927.86","9802487891227.9","11631555253710.2","14362827769940.2","17182977670452.3","16807898104881.8","20457042383182.1","24141827536843.1","25689242593449.4","27200540773585.9","28139724658674.5","26680395975090","26925490546357.4","29590946858707.3","31369907274849.6","32079765914807.5","30948393969161.3","36370594658882.7",
"Lesotho","LSO","GDP (current US$)","NY.GDP.MKTP.CD","34579308.4138317","35699286.0142797","41859162.8167437","47039059.2188156","51938961.2207756","54878902.4219516","56698866.0226795","59260814.7837043","61444771.1045779","65966680.6663867","68738625.2274954","76482102.9082774","80915831.9240276","121181556.195965","150846210.448859","149560513.860717","147654093.836247","193307267.709292","266559337.626495","290142517.814727","431561376.476631","434188034.188034","348746822.619267","386699308.859169","333158476.24212","268626912.549917","318862888.402626","402774852.652259","470389179.678909","495404888.092424","596415104.549144","704329192.771521","831033941.093969","835592802.276831","878250450.602681","1001889856.91048","946123275.88212","997996028.645833","928458205.958432","912771290.61298","887295267.875155","825706961.238689","775780697.676625","1157832934.55127","1511236655.52047","1682350934.85132","1800105589.60349","1682016947.22798","1766825412.77296","1740830510.87482","2234731973.55119","2579421686.24912","2477702252.80078","2367113170.00373","2441053175.70743","2359759799.04224","2114428033.39316","2306741845.41948","2553495915.79202","2453980835.24819","2231214507.47611","2496134680.31694",
"Late-demographic dividend","LTE","GDP (current US$)","NY.GDP.MKTP.CD","192006552640.068","177908278708.434","181228079365.312","198368661199.419","217791767097.749","244741161057.033","272622348432.474","274025730252.155","278890884770.619","311016106780.765","353922582585.619","393448203776.214","452021477805.44","582555340666.507","685290121160.606","753767449264.189","812564170288.072","942519362195.064","980732059379.955","1166463190417.81","1333749333048.01","1399393947408.96","1423392850016.58","1307974731116.73","1365913064937.81","1416215475994.66","1501848540362.99","1580835646486.03","1725809849235.36","1825835708062.2","1962251031338.32","1976553514498.79","2012753400816.5","2095551002793.17","2435434178539.36","3018403020448.98","3329622173072.52","3486534892039.75","3356331160145.3","3101523714822.79","3405976651880.3","3520567662850.09","3731879929212.81","4251867804770.19","5110655243826.22","6166282894904.23","7440931849389.1","9374124331634.25","11652879574710.3","11259537730403.1","13544472073005.4","16508430761129.7","17669299836633.7","19029336453893.2","19771028710486","18545555113486.4","18593480223412.1","20629308235563.7","22620813548078.7","23047002747227.5","22493447284783","26622141277937",
"Lithuania","LTU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7867140395.33705","8382519637.46224","10118631851.5322","11239547690.9797","10971583944.7561","11524776866.6379","12237388001.7264","14259781159.0119","18781721376.1985","22627507451.5648","26097677571.8373","30183575103.5262","39697891351.9431","47797551587.8823","37388122046.1496","37128694028.243","43535051482.3869","42927454291.478","46523420074.4372","48533659592.1728","41435533340.3883","43047309305.7363","47758736931.7801","53751411409.4447","54751510087.7803","56846622904.4391","66445256585.3671",
"Luxembourg","LUX","GDP (current US$)","NY.GDP.MKTP.CD","703925705.942958","704145671.350213","741509480.796284","791140595.772755","903158753.943622","921600736.304026","968440149.470951","974721762.535327","1066447130.82052","1234878980.502","1457768455.02219","1518773421.37846","1901697369.62698","2609875802.11136","3183637116.81856","3123333333.33333","3423586206.89655","3789321328.08104","4718539771.99949","5516982663.73143","6019805490.41247","5053665797.47936","4602316793.21914","4524217751.47929","4438435492.87908","4577211767.10374","6685595087.59256","8320902215.01891","9418167855.18376","10037674037.674","12778792853.6939","13834219728.293","15518702634.8808","15925521222.0149","17701798890.7644","20853093869.7318","20895314657.9805","19563836265.2233","20150053345.1878","21899317598.8414","21230182989.3036","21387533703.2327","23649833332.1655","29667268248.1305","35064843792.8993","37672280120.4794","42910146296.0646","51587401415.7872","58844277701.5258","54467289897.5582","56213985987.4168","61696281326.2453","59776383527.3602","65203276466.9763","68804811897.6445","60071584216.1375","62216885435.9488","65712180342.9836","71000359760.4611","69825641851.0117","73992591285.3029","85506243833.7816",
"Latvia","LVA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5789128636.62293","5975248851.45482","6527926445.6811","7166275467.65161","7533788133.55753","7958852838.93395","8362398701.58943","9557031605.27512","11771975156.8073","14435700533.368","17003459863.0989","21570076498.6205","31054350977.9784","35854274228.9139","26410909090.9091","23956163076.5575","27474380566.265","28169902669.3784","30204783461.8488","31386896487.0407","27263090547.0617","28083597512.4841","30483806017.8318","34429023435.0211","34343961072.8235","34601740323.3386","39853501579.8211",
"Macao SAR, China","MAC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","1142503774.61531","1133008225.93178","1304353236.9266","1362079311.89678","1532097039.88419","1957726784.68876","2288759545.30756","2705659766.73845","3246477995.26244","3765226190.92238","4914391079.11142","5665570560.77112","6311194301.7223","7046110595.14546","7176892950.39164","7267563602.6231","6797764074.79822","6547629474.84328","6774193548.3871","6860272608.45211","7371723056.2402","8246521717.44876","10643215078.1581","12160002995.8433","14874147024.2708","18439876056.1978","21027044550.5667","21587740941.5979","28241858488.9155","36845925519.4433","43189526777.5567","51536304807.6803","54903031137.7096","45047964934.2517","45070605746.0194","50440941938.6992","55284360483.1217","55204758069.5124","25459563655.4806","30123914808.5691",
"St. Martin (French part)","MAF","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775890868.596882","","","772950710.774545","","","","","","","",
"Morocco","MAR","GDP (current US$)","NY.GDP.MKTP.CD","2037150716.33238","2025689536.60705","2379606422.29029","2657247327.3392","2798339768.79755","2948325264.30195","2876395613.08171","3046339294.53611","3271415867.99723","3651615453.01848","3956328426.04486","4356633663.36634","5074117544.77482","6242177798.33938","7675408485.51421","8984824182.60333","9584323309.12136","11049896742.3889","13236854105.1672","15912133569.2852","21728770055.3777","17788171722.4446","17692341358.1272","16251460689.3254","14824728528.4604","14991283215.7408","19462175321.8224","21765261041.7265","25705296183.5037","26314220188.0257","30180108561.9305","32285388165.2999","33711069430.78","31655473663.8348","35604137422.5796","39030285468.3841","43161452678.4383","39147844526.0838","41806219378.6181","41632027599.8531","38857251336.3448","39459581217.3759","42236836820.6152","52064058833.9739","59626020162.3816","62343022650.8742","68640825480.9223","79041294874.4553","92507257783.5697","92897320375.8176","93216746661.5977","101370474295.109","98266306615.3632","106825649872.108","119131365761.393","110414366621.263","111572673973.999","118540548906.314","127341174715.803","128919944681.869","121348138320.276","142866329198.42",
"Monaco","MCO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","293073868.038497","327651487.974965","402460333.247989","523552815.099552","563939670.684242","711922994.25844","735339911.91765","811250927.388123","1000535735.37664","1209898293.39444","1378130995.60185","1205166025.47602","1143229071.83219","1092551781.03673","1037314956.23209","1082851076.49699","1515209588.20845","1839095595.29143","2000674667.1353","2010116851.24167","2481316053.96507","2480598883.85071","2737192565.05576","2574302409.08038","2720310018.90359","3130462610.06703","3137673291.44762","2840175545.06631","2934498443.40672","2906093756.65885","2647885848.5351","2718868306.01093","2968987019.23077","3601321064.55266","4137913500","4203084193.50827","4582988332.70606","5867916780.72817","6476490405.74191","5451653237.01028","5367625613.15127","6088808463.25167","5743029680.07195","6555983530.34932","7069616048.89066","6261622101.40908","6472990923.1791","6431314957.07185","7194024563.06094","7383745662.15157","6739691604.79726","8596096984.03312",
"Moldova","MDA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1752979926.41489","1695122173.91304","1930081168.83117","1698717504.65549","1170782957.37443","1288429391.79951","1480673594.05602","1661818168.4226","1980907434.76826","2598249555.89984","2988348836.471","3408244549.19999","4401189466.14058","6054849884.52656","5439422031.39627","6974982392.67155","8414351671.95869","8709138764.75916","9496717702.44839","9510198961.57287","7745241912.94722","8071469355.2527","9669741744.22001","11457443185.0542","11971345002.7757","11859730543.5525","13679221333.2052",
